Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist IN,Griffith Avenue (Clare Rd Side) Cyclist OUT,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist IN,Griffith Avenue (Lane Side) Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
02/06/2022 12:00,10,6,4,52,31,21,73,35,38,0,0,0,4,4,0,11,11,0,0,0,0,116,43,73,51,,81,0,81,113,1,112
02/06/2022 13:00,18,9,9,66,33,33,90,44,46,0,0,0,3,3,0,12,12,0,0,0,0,176,88,88,72,,64,0,64,114,0,114
02/06/2022 14:00,17,9,8,36,11,25,55,18,37,0,0,0,4,4,0,14,14,0,0,0,0,133,67,66,76,,68,0,68,72,0,72
02/06/2022 15:00,15,4,11,41,15,26,70,24,46,0,0,0,11,11,0,14,14,0,2,2,0,141,73,68,105,,74,0,74,79,0,79
02/06/2022 16:00,41,17,24,78,24,54,108,42,66,0,0,0,10,10,0,15,15,0,10,10,0,247,140,107,196,,139,0,139,102,0,102
02/06/2022 17:00,59,12,47,99,33,66,129,32,97,0,0,0,26,25,1,20,20,0,5,5,0,380,255,125,298,,209,2,207,130,0,130
02/06/2022 18:00,33,13,20,106,24,82,139,34,105,0,0,0,26,25,1,12,12,0,2,2,0,298,195,103,228,,212,0,212,120,0,120
02/06/2022 19:00,25,11,14,46,23,23,50,19,31,0,0,0,9,9,0,12,12,0,7,7,0,164,102,62,110,,125,0,125,101,0,101
02/06/2022 20:00,8,3,5,24,13,11,31,18,13,0,0,0,5,5,0,4,4,0,5,5,0,115,77,38,59,,103,1,102,69,0,69
02/06/2022 21:00,5,1,4,5,1,4,5,1,4,0,0,0,3,3,0,2,2,0,1,1,0,68,47,21,48,,64,2,62,35,0,35
02/06/2022 22:00,5,2,3,3,0,3,7,0,7,0,0,0,4,4,0,1,1,0,1,1,0,60,37,23,38,,55,0,55,28,1,27
02/06/2022 23:00,2,2,0,3,0,3,7,2,5,0,0,0,5,5,0,3,3,0,1,1,0,49,35,14,30,,31,1,30,25,0,25
03/06/2022 00:00,0,0,0,1,0,1,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,28,24,4,20,,25,1,24,11,1,10
03/06/2022 01:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,0,6,,4,0,4,2,0,2
03/06/2022 02:00,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,10,,6,0,6,3,0,3
03/06/2022 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,3,,3,0,3,2,0,2
03/06/2022 04:00,0,0,0,1,1,0,5,2,3,0,0,0,3,3,0,0,0,0,0,0,0,12,5,7,2,,2,0,2,3,0,3
03/06/2022 05:00,0,0,0,9,7,2,12,7,5,0,0,0,4,4,0,0,0,0,0,0,0,28,7,21,7,,5,0,5,6,0,6
03/06/2022 06:00,15,14,1,25,18,7,24,17,7,0,0,0,9,9,0,10,10,0,0,0,0,110,18,92,18,,9,0,9,47,1,46
03/06/2022 07:00,23,22,1,34,24,10,49,34,15,0,0,0,33,33,0,17,17,0,8,8,0,185,47,138,28,,32,0,32,75,0,75
03/06/2022 08:00,62,54,8,71,52,19,84,61,23,0,0,0,41,41,0,12,12,0,1,1,0,311,64,247,39,,54,0,54,113,0,113
03/06/2022 09:00,20,15,5,39,24,15,46,26,20,0,0,0,19,19,0,9,9,0,0,0,0,168,40,128,21,,36,0,36,118,0,118
03/06/2022 10:00,8,6,2,33,15,18,40,21,19,0,0,0,18,17,1,6,6,0,0,0,0,96,28,68,15,,24,0,24,68,0,68
03/06/2022 11:00,16,12,4,43,20,23,47,22,25,0,0,0,2,2,0,7,7,0,0,0,0,99,40,59,38,,55,0,55,66,0,66
03/06/2022 12:00,16,8,8,42,20,22,68,32,36,0,0,0,11,11,0,9,9,0,0,0,0,122,47,75,48,,71,2,69,108,0,108
03/06/2022 13:00,13,6,7,43,19,24,75,29,46,0,0,0,7,7,0,14,14,0,3,3,0,160,75,85,58,,93,1,92,108,0,108
03/06/2022 14:00,23,8,15,52,18,34,72,26,46,0,0,0,5,5,0,14,14,0,12,12,0,137,69,68,93,,86,0,86,122,2,120
03/06/2022 15:00,26,13,13,77,36,41,100,44,56,0,0,0,4,4,0,15,15,0,9,9,0,152,73,79,84,,95,2,93,85,0,85
03/06/2022 16:00,30,12,18,78,28,50,110,51,59,0,0,0,11,10,1,18,18,0,13,13,0,202,103,99,136,,151,0,151,112,0,112
03/06/2022 17:00,21,8,13,84,30,54,127,50,77,0,0,0,7,7,0,25,25,0,7,7,0,256,141,115,184,,171,1,170,144,0,144
03/06/2022 18:00,33,8,25,89,36,53,132,54,78,0,0,0,29,29,0,13,13,0,10,10,0,216,112,104,103,,177,0,177,125,1,124
03/06/2022 19:00,13,6,7,61,31,30,89,46,43,0,0,0,23,23,0,7,7,0,8,8,0,189,90,99,81,,129,2,127,143,0,143
03/06/2022 20:00,10,5,5,48,24,24,61,34,27,0,0,0,18,17,1,3,3,0,10,10,0,112,62,50,63,,100,0,100,136,0,136
03/06/2022 21:00,9,5,4,17,9,8,45,25,20,0,0,0,10,10,0,7,7,0,0,0,0,104,66,38,57,,88,1,87,90,0,90
03/06/2022 22:00,12,5,7,14,8,6,23,13,10,0,0,0,7,7,0,6,6,0,0,0,0,81,51,30,50,,49,0,49,54,1,53
03/06/2022 23:00,4,4,0,5,3,2,5,2,3,0,0,0,7,6,1,3,3,0,0,0,0,60,42,18,38,,37,0,37,42,1,41
04/06/2022 00:00,2,2,0,5,3,2,8,6,2,0,0,0,2,2,0,1,1,0,0,0,0,29,20,9,24,,28,0,28,29,0,29
04/06/2022 01:00,2,2,0,8,3,5,4,2,2,0,0,0,5,5,0,1,1,0,0,0,0,27,23,4,21,,12,0,12,1,0,1
04/06/2022 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,4,4,,19,0,19,10,0,10
04/06/2022 03:00,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,7,6,1,13,,12,0,12,1,0,1
04/06/2022 04:00,0,0,0,1,0,1,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,7,5,2,3,,13,0,13,5,0,5
04/06/2022 05:00,1,1,0,9,6,3,14,8,6,0,0,0,1,1,0,0,0,0,0,0,0,10,2,8,8,,2,0,2,5,0,5
04/06/2022 06:00,2,2,0,17,10,7,22,11,11,0,0,0,6,6,0,1,1,0,0,0,0,45,7,38,12,,7,0,7,15,0,15
04/06/2022 07:00,5,4,1,42,18,24,55,24,31,0,0,0,8,8,0,7,7,0,0,0,0,46,11,35,14,,11,0,11,21,0,21
04/06/2022 08:00,5,4,1,63,29,34,76,36,40,0,0,0,20,20,0,7,7,0,0,0,0,80,31,49,17,,25,0,25,32,0,32
04/06/2022 09:00,15,11,4,79,38,41,94,44,50,0,0,0,12,12,0,10,10,0,2,2,0,84,25,59,25,,23,0,23,70,0,70
04/06/2022 10:00,7,1,6,85,29,56,109,48,61,0,0,0,14,13,1,8,8,0,1,1,0,100,41,59,33,,41,1,40,81,0,81
04/06/2022 11:00,15,8,7,77,32,45,114,55,59,0,0,0,3,3,0,9,9,0,2,2,0,131,50,81,40,,64,0,64,75,0,75
04/06/2022 12:00,14,11,3,88,39,49,131,61,70,0,0,0,6,6,0,7,7,0,4,4,0,130,54,76,44,,72,0,72,105,1,104
04/06/2022 13:00,13,11,2,78,42,36,115,58,57,0,0,0,9,9,0,11,11,0,4,4,0,117,55,62,60,,77,2,75,131,1,130
04/06/2022 14:00,21,17,4,68,34,34,127,57,70,0,0,0,12,12,0,9,9,0,4,4,0,129,54,75,51,,79,1,78,104,0,104
04/06/2022 15:00,9,4,5,88,42,46,117,61,56,0,0,0,14,14,0,20,20,0,1,1,0,118,50,68,55,,83,0,83,107,0,107
04/06/2022 16:00,14,7,7,76,39,37,102,63,39,0,0,0,6,5,1,13,13,0,5,5,0,94,45,49,51,,87,2,85,76,1,75
04/06/2022 17:00,12,6,6,64,31,33,88,41,47,0,0,0,2,2,0,11,11,0,2,2,0,81,42,39,49,,91,0,91,86,1,85
04/06/2022 18:00,16,3,13,48,24,24,82,48,34,0,0,0,7,7,0,8,8,0,3,3,0,104,46,58,68,,106,1,105,99,2,97
04/06/2022 19:00,5,3,2,40,16,24,52,33,19,0,0,0,13,13,0,5,5,0,1,1,0,98,46,52,50,,87,0,87,115,1,114
04/06/2022 20:00,17,11,6,24,15,9,42,22,20,0,0,0,5,5,0,6,6,0,1,1,0,65,33,32,38,,70,0,70,88,1,87
04/06/2022 21:00,5,1,4,17,10,7,20,15,5,0,0,0,7,7,0,5,5,0,0,0,0,82,45,37,25,,59,2,57,67,0,67
04/06/2022 22:00,5,3,2,12,5,7,11,5,6,0,0,0,7,7,0,6,6,0,0,0,0,53,30,23,34,,33,2,31,41,1,40
04/06/2022 23:00,4,2,2,8,6,2,25,16,9,0,0,0,6,6,0,2,2,0,0,0,0,56,35,21,22,,54,0,54,39,1,38
05/06/2022 00:00,2,2,0,2,0,2,11,5,6,0,0,0,4,4,0,2,2,0,0,0,0,23,17,6,21,,34,0,34,16,0,16
05/06/2022 01:00,1,0,1,6,3,3,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,16,14,2,17,,12,0,12,2,0,2
05/06/2022 02:00,1,1,0,3,1,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,11,7,4,16,,17,0,17,8,0,8
05/06/2022 03:00,2,0,2,1,0,1,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,6,5,1,13,,10,0,10,5,0,5
05/06/2022 04:00,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,3,7,6,,8,0,8,5,1,4
05/06/2022 05:00,4,2,2,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,7,3,4,4,,4,0,4,4,0,4
05/06/2022 06:00,1,1,0,10,4,6,8,4,4,0,0,0,3,3,0,0,0,0,0,0,0,23,3,20,8,,5,0,5,9,0,9
05/06/2022 07:00,1,1,0,19,11,8,22,8,14,0,0,0,9,9,0,4,4,0,0,0,0,28,9,19,11,,7,0,7,12,0,12
05/06/2022 08:00,5,4,1,34,14,20,34,15,19,0,0,0,10,10,0,3,3,0,0,0,0,40,9,31,10,,14,0,14,20,0,20
05/06/2022 09:00,3,2,1,38,18,20,46,19,27,0,0,0,3,3,0,6,6,0,1,1,0,41,8,33,13,,17,0,17,27,0,27
05/06/2022 10:00,6,3,3,46,24,22,63,32,31,0,0,0,6,6,0,5,5,0,1,1,0,51,16,35,12,,13,0,13,36,0,36
05/06/2022 11:00,5,4,1,44,17,27,38,24,14,0,0,0,10,10,0,7,7,0,2,2,0,68,30,38,19,,39,1,38,43,0,43
05/06/2022 12:00,11,6,5,32,14,18,38,21,17,0,0,0,1,1,0,3,3,0,5,5,0,63,27,36,18,,46,2,44,67,2,65
05/06/2022 13:00,7,4,3,22,16,6,34,23,11,0,0,0,4,4,0,4,4,0,2,2,0,65,28,37,35,,45,0,45,76,0,76
05/06/2022 14:00,11,7,4,21,10,11,32,20,12,0,0,0,3,3,0,3,3,0,2,2,0,65,22,43,43,,58,0,58,67,0,67
05/06/2022 15:00,11,5,6,17,10,7,24,12,12,0,0,0,0,0,0,2,2,0,0,0,0,66,32,34,29,,27,0,27,61,0,61
05/06/2022 16:00,8,5,3,9,4,5,11,5,6,0,0,0,4,4,0,4,4,0,0,0,0,65,30,35,29,,50,0,50,59,0,59
05/06/2022 17:00,5,4,1,11,4,7,16,9,7,0,0,0,3,3,0,3,3,0,0,0,0,84,46,38,40,,57,0,57,50,0,50
05/06/2022 18:00,8,1,7,5,3,2,12,5,7,0,0,0,5,5,0,2,2,0,0,0,0,71,41,30,43,,59,0,59,47,0,47
05/06/2022 19:00,2,1,1,9,4,5,10,6,4,0,0,0,2,2,0,4,4,0,0,0,0,56,34,22,21,,51,0,51,44,1,43
05/06/2022 20:00,2,1,1,8,7,1,10,5,5,0,0,0,2,2,0,1,1,0,1,1,0,45,23,22,27,,53,0,53,48,0,48
05/06/2022 21:00,7,7,0,7,3,4,10,3,7,0,0,0,3,3,0,1,1,0,0,0,0,40,19,21,26,,36,0,36,29,1,28
05/06/2022 22:00,8,3,5,1,1,0,10,9,1,0,0,0,5,5,0,2,2,0,0,0,0,35,20,15,17,,1,0,1,30,2,28
05/06/2022 23:00,4,1,3,3,2,1,9,5,4,0,0,0,1,1,0,2,2,0,0,0,0,27,17,10,13,,1,0,1,22,0,22
06/06/2022 00:00,1,0,1,4,2,2,2,0,2,0,0,0,2,2,0,1,1,0,0,0,0,17,11,6,10,,1,0,1,13,0,13
06/06/2022 01:00,0,0,0,6,5,1,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,10,6,4,10,,0,0,0,0,0,0
06/06/2022 02:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,,11,0,11,6,0,6
06/06/2022 03:00,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,7,,9,0,9,4,0,4
06/06/2022 04:00,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,1,,2,0,2,5,1,4
06/06/2022 05:00,2,2,0,1,1,0,3,2,1,0,0,0,2,2,0,2,2,0,0,0,0,8,1,7,6,,1,0,1,1,0,1
06/06/2022 06:00,3,2,1,14,6,8,14,7,7,0,0,0,11,11,0,2,2,0,0,0,0,33,6,27,9,,1,0,1,9,0,9
06/06/2022 07:00,8,3,5,36,16,20,34,14,20,0,0,0,14,13,1,3,3,0,2,2,0,36,8,28,19,,9,0,9,9,0,9
06/06/2022 08:00,7,6,1,75,35,40,71,31,40,0,0,0,16,16,0,0,0,0,0,0,0,51,17,34,15,,14,0,14,17,0,17
06/06/2022 09:00,6,4,2,85,36,49,119,53,66,0,0,0,7,7,0,2,2,0,0,0,0,51,17,34,12,,16,0,16,45,0,45
06/06/2022 10:00,6,4,2,118,46,72,118,44,74,0,0,0,4,4,0,5,5,0,0,0,0,83,23,60,26,,27,1,26,35,0,35
06/06/2022 11:00,15,9,6,154,80,74,174,93,81,0,0,0,5,5,0,10,10,0,0,0,0,82,27,55,39,,49,0,49,73,0,73
06/06/2022 12:00,16,11,5,145,76,69,192,87,105,0,0,0,4,4,0,5,5,0,0,0,0,67,30,37,72,,64,0,64,96,0,96
06/06/2022 13:00,16,9,7,157,74,83,171,78,93,0,0,0,0,0,0,4,4,0,0,0,0,100,39,61,58,,66,1,65,85,0,85
06/06/2022 14:00,10,9,1,158,75,83,182,76,106,0,0,0,6,5,1,2,2,0,0,0,0,96,34,62,54,,64,0,64,101,0,101
06/06/2022 15:00,18,12,6,170,89,81,223,107,116,0,0,0,12,12,0,5,5,0,0,0,0,104,46,58,63,,58,1,57,75,0,75
06/06/2022 16:00,18,15,3,168,99,69,220,104,116,0,0,0,14,14,0,9,9,0,0,0,0,111,58,53,52,,65,0,65,87,1,86
06/06/2022 17:00,25,16,9,173,92,81,229,134,95,0,0,0,11,11,0,7,7,0,0,0,0,144,76,68,71,,94,2,92,91,1,90
06/06/2022 18:00,18,8,10,135,74,61,208,126,82,0,0,0,11,11,0,9,9,0,0,0,0,116,56,60,64,,93,0,93,98,1,97
06/06/2022 19:00,14,6,8,96,48,48,139,78,61,0,0,0,11,11,0,8,8,0,0,0,0,124,66,58,37,,81,0,81,85,0,85
06/06/2022 20:00,13,4,9,59,32,27,101,65,36,0,0,0,13,13,0,4,4,0,0,0,0,102,62,40,56,,79,0,79,80,0,80
06/06/2022 21:00,7,4,3,34,25,9,49,32,17,0,0,0,8,7,1,2,2,0,0,0,0,64,37,27,28,,72,1,71,63,0,63
06/06/2022 22:00,7,5,2,23,16,7,25,16,9,0,0,0,3,3,0,4,4,0,0,0,0,59,40,19,26,,46,0,46,44,0,44
06/06/2022 23:00,3,3,0,11,8,3,5,3,2,0,0,0,3,3,0,1,1,0,0,0,0,25,13,12,31,,21,0,21,24,0,24
07/06/2022 00:00,6,0,6,3,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,8,,13,0,13,11,0,11
07/06/2022 01:00,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,7,,4,0,4,0,0,0
07/06/2022 02:00,1,0,1,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,5,3,2,4,,6,0,6,1,0,1
07/06/2022 03:00,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,,3,0,3,4,0,4
07/06/2022 04:00,1,1,0,2,2,0,7,4,3,0,0,0,3,3,0,0,0,0,0,0,0,9,2,7,3,,1,0,1,2,0,2
07/06/2022 05:00,2,2,0,14,8,6,18,8,10,0,0,0,11,11,0,1,1,0,0,0,0,31,6,25,7,,2,0,2,3,1,2
07/06/2022 06:00,21,18,3,29,20,9,35,26,9,0,0,0,20,19,1,10,10,0,1,1,0,129,24,105,22,,15,0,15,46,0,46
07/06/2022 07:00,39,38,1,70,52,18,73,58,15,0,0,0,58,58,0,15,15,0,28,28,0,293,73,220,31,,28,1,27,96,0,96
07/06/2022 08:00,103,91,12,110,91,19,144,110,34,0,0,0,62,62,0,22,22,0,19,19,0,503,86,417,46,,57,1,56,172,0,172
07/06/2022 09:00,28,26,2,71,42,29,96,56,40,0,0,0,45,45,0,11,11,0,15,15,0,235,47,188,27,,50,0,50,132,0,132
07/06/2022 10:00,19,15,4,69,29,40,95,40,55,0,0,0,13,13,0,8,8,0,14,14,0,94,28,66,34,,32,0,32,79,1,78
07/06/2022 11:00,15,7,8,98,47,51,106,48,58,0,0,0,7,7,0,12,12,0,14,14,0,110,45,65,38,,51,0,51,70,0,70
07/06/2022 12:00,15,8,7,88,45,43,113,57,56,0,0,0,9,9,0,14,14,0,14,14,0,110,41,69,44,,75,0,75,95,0,95
07/06/2022 13:00,23,15,8,58,31,27,82,47,35,0,0,0,11,11,0,16,16,0,4,4,0,145,72,73,72,,71,1,70,103,1,102
07/06/2022 14:00,16,11,5,55,31,24,72,34,38,0,0,0,14,14,0,12,12,0,7,7,0,116,61,55,75,,67,1,66,68,0,68
07/06/2022 15:00,19,8,11,44,19,25,62,30,32,0,0,0,8,8,0,12,12,0,14,14,0,145,72,73,89,,69,1,68,79,0,79
07/06/2022 16:00,42,18,24,70,30,40,97,42,55,0,0,0,8,8,0,26,26,0,17,17,0,222,145,77,155,,126,0,126,104,0,104
07/06/2022 17:00,63,19,44,113,38,75,148,45,103,0,0,0,5,5,0,28,28,0,36,36,0,362,242,120,314,,246,2,244,118,0,118
07/06/2022 18:00,43,10,33,99,26,73,138,45,93,0,0,0,8,8,0,26,26,0,16,16,0,325,212,113,254,,191,0,191,103,0,103
07/06/2022 19:00,50,21,29,68,26,42,76,36,40,0,0,0,4,4,0,21,21,0,16,16,0,158,93,65,115,,105,0,105,101,0,101
07/06/2022 20:00,12,5,7,26,12,14,32,17,15,0,0,0,11,11,0,9,9,0,12,12,0,111,71,40,60,,85,0,85,68,0,68
07/06/2022 21:00,9,5,4,11,9,2,23,10,13,0,0,0,1,1,0,6,6,0,4,4,0,86,56,30,51,,54,1,53,48,1,47
07/06/2022 22:00,6,3,3,6,1,5,12,5,7,0,0,0,8,8,0,0,0,0,6,6,0,64,48,16,33,,18,0,18,33,0,33
07/06/2022 23:00,2,1,1,2,0,2,3,0,3,0,0,0,1,1,0,2,2,0,0,0,0,18,11,7,20,,0,0,0,12,0,12
08/06/2022 00:00,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,8,,0,0,0,4,0,4
08/06/2022 01:00,0,0,0,2,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,5,,6,0,6,1,0,1
08/06/2022 02:00,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8,4,4,3,,6,0,6,2,1,1
08/06/2022 03:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,,7,1,6,2,0,2
08/06/2022 04:00,1,0,1,3,3,0,4,2,2,0,0,0,2,2,0,0,0,0,0,0,0,9,3,6,1,,0,0,0,2,0,2
08/06/2022 05:00,4,4,0,12,8,4,10,6,4,0,0,0,6,6,0,1,1,0,2,2,0,36,8,28,6,,2,0,2,8,0,8
08/06/2022 06:00,17,13,4,28,16,12,32,19,13,0,0,0,26,26,0,6,6,0,7,7,0,146,31,115,25,,15,0,15,52,0,52
08/06/2022 07:00,47,42,5,60,45,15,83,56,27,0,0,0,59,59,0,22,22,0,19,19,0,318,69,249,32,,42,1,41,106,1,105
08/06/2022 08:00,108,96,12,86,67,19,112,80,32,0,0,0,88,88,0,34,34,0,43,43,0,585,102,483,47,,73,0,73,215,0,215
08/06/2022 09:00,37,32,5,50,24,26,57,32,25,0,0,0,33,33,0,7,7,0,12,12,0,220,40,180,17,,47,0,47,139,0,139
08/06/2022 10:00,17,8,9,41,20,21,53,19,34,0,0,0,18,18,0,8,8,0,4,4,0,86,31,55,17,,33,0,33,54,0,54
08/06/2022 11:00,13,8,5,42,23,19,53,29,24,0,0,0,7,7,0,5,5,0,9,9,0,96,37,59,26,,52,0,52,59,1,58
08/06/2022 12:00,10,7,3,41,17,24,42,17,25,0,0,0,19,18,1,11,11,0,6,6,0,101,40,61,41,,73,0,73,101,0,101
08/06/2022 13:00,17,9,8,17,12,5,41,17,24,0,0,0,7,7,0,15,15,0,8,8,0,113,46,67,57,,70,0,70,109,0,109
08/06/2022 14:00,10,5,5,21,10,11,26,10,16,0,0,0,8,8,0,9,9,0,7,7,0,108,52,56,56,,84,0,84,69,0,69
08/06/2022 15:00,22,14,8,20,7,13,25,9,16,0,0,0,5,5,0,10,10,0,6,6,0,127,71,56,82,,77,0,77,82,1,81
08/06/2022 16:00,48,19,29,45,13,32,66,18,48,0,0,0,9,9,0,23,23,0,14,14,0,208,119,89,150,,115,0,115,88,0,88
08/06/2022 17:00,55,13,42,79,19,60,128,29,99,0,0,0,10,10,0,28,28,0,22,22,0,379,251,128,277,,224,1,223,123,0,123
